ID,源实体ID,目标实体ID,关系类型,强度,描述,跨域,置信度
resource_role_relation_1418,detailed_36,detailed_20,依赖,0.6,器械师依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1419,detailed_37,detailed_20,依赖,0.6,评印官依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1420,detailed_38,detailed_20,依赖,0.6,学徒候选人依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1421,detailed_39,detailed_20,依赖,0.6,贸易商依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1422,detailed_66,detailed_20,依赖,0.6,监管官依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1423,detailed_67,detailed_20,依赖,0.6,高级器械师依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1424,detailed_68,detailed_20,依赖,0.6,链法学者依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1425,detailed_69,detailed_20,依赖,0.6,评印委员会依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1426,detailed_89,detailed_20,依赖,0.6,黑市商人依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1427,detailed_90,detailed_20,依赖,0.6,矿料走私犯依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1428,detailed_91,detailed_20,依赖,0.6,遗械猎人依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1429,detailed_92,detailed_20,依赖,0.6,考古学者依赖链算所参数与标准进行工作,False,0.7
resource_role_relation_1430,detailed_32,detailed_21,依赖,0.6,评印院执事依赖学徒供给进行工作,False,0.7
resource_role_relation_1431,detailed_33,detailed_21,依赖,0.6,链算所监理依赖学徒供给进行工作,False,0.7
resource_role_relation_1432,detailed_34,detailed_21,依赖,0.6,宗匠依赖学徒供给进行工作,False,0.7
resource_role_relation_1433,detailed_35,detailed_21,依赖,0.6,公会头人依赖学徒供给进行工作,False,0.7
resource_role_relation_1434,detailed_36,detailed_21,依赖,0.6,器械师依赖学徒供给进行工作,False,0.7
resource_role_relation_1435,detailed_37,detailed_21,依赖,0.6,评印官依赖学徒供给进行工作,False,0.7
resource_role_relation_1436,detailed_38,detailed_21,依赖,0.6,学徒候选人依赖学徒供给进行工作,False,0.7
resource_role_relation_1437,detailed_39,detailed_21,依赖,0.6,贸易商依赖学徒供给进行工作,False,0.7
resource_role_relation_1438,detailed_66,detailed_21,依赖,0.6,监管官依赖学徒供给进行工作,False,0.7
resource_role_relation_1439,detailed_67,detailed_21,依赖,0.6,高级器械师依赖学徒供给进行工作,False,0.7
resource_role_relation_1440,detailed_68,detailed_21,依赖,0.6,链法学者依赖学徒供给进行工作,False,0.7
resource_role_relation_1441,detailed_69,detailed_21,依赖,0.6,评印委员会依赖学徒供给进行工作,False,0.7
resource_role_relation_1442,detailed_89,detailed_21,依赖,0.6,黑市商人依赖学徒供给进行工作,False,0.7
resource_role_relation_1443,detailed_90,detailed_21,依赖,0.6,矿料走私犯依赖学徒供给进行工作,False,0.7
resource_role_relation_1444,detailed_91,detailed_21,依赖,0.6,遗械猎人依赖学徒供给进行工作,False,0.7
resource_role_relation_1445,detailed_92,detailed_21,依赖,0.6,考古学者依赖学徒供给进行工作,False,0.7
resource_role_relation_1446,detailed_32,detailed_22,依赖,0.6,评印院执事依赖低端代工进行工作,False,0.7
resource_role_relation_1447,detailed_33,detailed_22,依赖,0.6,链算所监理依赖低端代工进行工作,False,0.7
resource_role_relation_1448,detailed_34,detailed_22,依赖,0.6,宗匠依赖低端代工进行工作,False,0.7
resource_role_relation_1449,detailed_35,detailed_22,依赖,0.6,公会头人依赖低端代工进行工作,False,0.7
resource_role_relation_1450,detailed_36,detailed_22,依赖,0.6,器械师依赖低端代工进行工作,False,0.7
resource_role_relation_1451,detailed_37,detailed_22,依赖,0.6,评印官依赖低端代工进行工作,False,0.7
resource_role_relation_1452,detailed_38,detailed_22,依赖,0.6,学徒候选人依赖低端代工进行工作,False,0.7
resource_role_relation_1453,detailed_39,detailed_22,依赖,0.6,贸易商依赖低端代工进行工作,False,0.7
resource_role_relation_1454,detailed_66,detailed_22,依赖,0.6,监管官依赖低端代工进行工作,False,0.7
resource_role_relation_1455,detailed_67,detailed_22,依赖,0.6,高级器械师依赖低端代工进行工作,False,0.7
resource_role_relation_1456,detailed_68,detailed_22,依赖,0.6,链法学者依赖低端代工进行工作,False,0.7
resource_role_relation_1457,detailed_69,detailed_22,依赖,0.6,评印委员会依赖低端代工进行工作,False,0.7
resource_role_relation_1458,detailed_89,detailed_22,依赖,0.6,黑市商人依赖低端代工进行工作,False,0.7
resource_role_relation_1459,detailed_90,detailed_22,依赖,0.6,矿料走私犯依赖低端代工进行工作,False,0.7
resource_role_relation_1460,detailed_91,detailed_22,依赖,0.6,遗械猎人依赖低端代工进行工作,False,0.7
resource_role_relation_1461,detailed_92,detailed_22,依赖,0.6,考古学者依赖低端代工进行工作,False,0.7
resource_role_relation_1462,detailed_32,detailed_23,依赖,0.6,评印院执事依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1463,detailed_33,detailed_23,依赖,0.6,链算所监理依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1464,detailed_34,detailed_23,依赖,0.6,宗匠依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1465,detailed_35,detailed_23,依赖,0.6,公会头人依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1466,detailed_36,detailed_23,依赖,0.6,器械师依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1467,detailed_37,detailed_23,依赖,0.6,评印官依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1468,detailed_38,detailed_23,依赖,0.6,学徒候选人依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1469,detailed_39,detailed_23,依赖,0.6,贸易商依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1470,detailed_66,detailed_23,依赖,0.6,监管官依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1471,detailed_67,detailed_23,依赖,0.6,高级器械师依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1472,detailed_68,detailed_23,依赖,0.6,链法学者依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1473,detailed_69,detailed_23,依赖,0.6,评印委员会依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1474,detailed_89,detailed_23,依赖,0.6,黑市商人依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1475,detailed_90,detailed_23,依赖,0.6,矿料走私犯依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1476,detailed_91,detailed_23,依赖,0.6,遗械猎人依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1477,detailed_92,detailed_23,依赖,0.6,考古学者依赖链墨/链纤维采购进行工作,False,0.7
resource_role_relation_1478,detailed_32,detailed_24,依赖,0.6,评印院执事依赖学徒名额进行工作,False,0.7
resource_role_relation_1479,detailed_33,detailed_24,依赖,0.6,链算所监理依赖学徒名额进行工作,False,0.7
resource_role_relation_1480,detailed_34,detailed_24,依赖,0.6,宗匠依赖学徒名额进行工作,False,0.7
resource_role_relation_1481,detailed_35,detailed_24,依赖,0.6,公会头人依赖学徒名额进行工作,False,0.7
resource_role_relation_1482,detailed_36,detailed_24,依赖,0.6,器械师依赖学徒名额进行工作,False,0.7
resource_role_relation_1483,detailed_37,detailed_24,依赖,0.6,评印官依赖学徒名额进行工作,False,0.7
resource_role_relation_1484,detailed_38,detailed_24,依赖,0.6,学徒候选人依赖学徒名额进行工作,False,0.7
resource_role_relation_1485,detailed_39,detailed_24,依赖,0.6,贸易商依赖学徒名额进行工作,False,0.7
resource_role_relation_1486,detailed_66,detailed_24,依赖,0.6,监管官依赖学徒名额进行工作,False,0.7
resource_role_relation_1487,detailed_67,detailed_24,依赖,0.6,高级器械师依赖学徒名额进行工作,False,0.7
resource_role_relation_1488,detailed_68,detailed_24,依赖,0.6,链法学者依赖学徒名额进行工作,False,0.7
resource_role_relation_1489,detailed_69,detailed_24,依赖,0.6,评印委员会依赖学徒名额进行工作,False,0.7
resource_role_relation_1490,detailed_89,detailed_24,依赖,0.6,黑市商人依赖学徒名额进行工作,False,0.7
resource_role_relation_1491,detailed_90,detailed_24,依赖,0.6,矿料走私犯依赖学徒名额进行工作,False,0.7
resource_role_relation_1492,detailed_91,detailed_24,依赖,0.6,遗械猎人依赖学徒名额进行工作,False,0.7
resource_role_relation_1493,detailed_92,detailed_24,依赖,0.6,考古学者依赖学徒名额进行工作,False,0.7
resource_role_relation_1494,detailed_32,detailed_25,依赖,0.6,评印院执事依赖器械供应进行工作,False,0.7
resource_role_relation_1495,detailed_33,detailed_25,依赖,0.6,链算所监理依赖器械供应进行工作,False,0.7
resource_role_relation_1496,detailed_34,detailed_25,依赖,0.6,宗匠依赖器械供应进行工作,False,0.7
resource_role_relation_1497,detailed_35,detailed_25,依赖,0.6,公会头人依赖器械供应进行工作,False,0.7
resource_role_relation_1498,detailed_36,detailed_25,依赖,0.6,器械师依赖器械供应进行工作,False,0.7
resource_role_relation_1499,detailed_37,detailed_25,依赖,0.6,评印官依赖器械供应进行工作,False,0.7
resource_role_relation_1500,detailed_38,detailed_25,依赖,0.6,学徒候选人依赖器械供应进行工作,False,0.7
resource_role_relation_1501,detailed_39,detailed_25,依赖,0.6,贸易商依赖器械供应进行工作,False,0.7
resource_role_relation_1502,detailed_66,detailed_25,依赖,0.6,监管官依赖器械供应进行工作,False,0.7
resource_role_relation_1503,detailed_67,detailed_25,依赖,0.6,高级器械师依赖器械供应进行工作,False,0.7
resource_role_relation_1504,detailed_68,detailed_25,依赖,0.6,链法学者依赖器械供应进行工作,False,0.7
resource_role_relation_1505,detailed_69,detailed_25,依赖,0.6,评印委员会依赖器械供应进行工作,False,0.7
resource_role_relation_1506,detailed_89,detailed_25,依赖,0.6,黑市商人依赖器械供应进行工作,False,0.7
resource_role_relation_1507,detailed_90,detailed_25,依赖,0.6,矿料走私犯依赖器械供应进行工作,False,0.7
resource_role_relation_1508,detailed_91,detailed_25,依赖,0.6,遗械猎人依赖器械供应进行工作,False,0.7
resource_role_relation_1509,detailed_92,detailed_25,依赖,0.6,考古学者依赖器械供应进行工作,False,0.7
resource_role_relation_1510,detailed_32,detailed_60,依赖,0.6,评印院执事依赖监管权威进行工作,False,0.7
resource_role_relation_1511,detailed_33,detailed_60,依赖,0.6,链算所监理依赖监管权威进行工作,False,0.7
resource_role_relation_1512,detailed_34,detailed_60,依赖,0.6,宗匠依赖监管权威进行工作,False,0.7
resource_role_relation_1513,detailed_35,detailed_60,依赖,0.6,公会头人依赖监管权威进行工作,False,0.7
resource_role_relation_1514,detailed_36,detailed_60,依赖,0.6,器械师依赖监管权威进行工作,False,0.7
resource_role_relation_1515,detailed_37,detailed_60,依赖,0.6,评印官依赖监管权威进行工作,False,0.7
resource_role_relation_1516,detailed_38,detailed_60,依赖,0.6,学徒候选人依赖监管权威进行工作,False,0.7
resource_role_relation_1517,detailed_39,detailed_60,依赖,0.6,贸易商依赖监管权威进行工作,False,0.7
resource_role_relation_1518,detailed_66,detailed_60,依赖,0.6,监管官依赖监管权威进行工作,False,0.7
resource_role_relation_1519,detailed_67,detailed_60,依赖,0.6,高级器械师依赖监管权威进行工作,False,0.7
resource_role_relation_1520,detailed_68,detailed_60,依赖,0.6,链法学者依赖监管权威进行工作,False,0.7
resource_role_relation_1521,detailed_69,detailed_60,依赖,0.6,评印委员会依赖监管权威进行工作,False,0.7
resource_role_relation_1522,detailed_89,detailed_60,依赖,0.6,黑市商人依赖监管权威进行工作,False,0.7
resource_role_relation_1523,detailed_90,detailed_60,依赖,0.6,矿料走私犯依赖监管权威进行工作,False,0.7
resource_role_relation_1524,detailed_91,detailed_60,依赖,0.6,遗械猎人依赖监管权威进行工作,False,0.7
resource_role_relation_1525,detailed_92,detailed_60,依赖,0.6,考古学者依赖监管权威进行工作,False,0.7
resource_role_relation_1526,detailed_32,detailed_61,依赖,0.6,评印院执事依赖评印体系进行工作,False,0.7
resource_role_relation_1527,detailed_33,detailed_61,依赖,0.6,链算所监理依赖评印体系进行工作,False,0.7
resource_role_relation_1528,detailed_34,detailed_61,依赖,0.6,宗匠依赖评印体系进行工作,False,0.7
resource_role_relation_1529,detailed_35,detailed_61,依赖,0.6,公会头人依赖评印体系进行工作,False,0.7
resource_role_relation_1530,detailed_36,detailed_61,依赖,0.6,器械师依赖评印体系进行工作,False,0.7
resource_role_relation_1531,detailed_37,detailed_61,依赖,0.6,评印官依赖评印体系进行工作,False,0.7
resource_role_relation_1532,detailed_38,detailed_61,依赖,0.6,学徒候选人依赖评印体系进行工作,False,0.7
resource_role_relation_1533,detailed_39,detailed_61,依赖,0.6,贸易商依赖评印体系进行工作,False,0.7
resource_role_relation_1534,detailed_66,detailed_61,依赖,0.6,监管官依赖评印体系进行工作,False,0.7
resource_role_relation_1535,detailed_67,detailed_61,依赖,0.6,高级器械师依赖评印体系进行工作,False,0.7
resource_role_relation_1536,detailed_68,detailed_61,依赖,0.6,链法学者依赖评印体系进行工作,False,0.7
resource_role_relation_1537,detailed_69,detailed_61,依赖,0.6,评印委员会依赖评印体系进行工作,False,0.7
resource_role_relation_1538,detailed_89,detailed_61,依赖,0.6,黑市商人依赖评印体系进行工作,False,0.7
resource_role_relation_1539,detailed_90,detailed_61,依赖,0.6,矿料走私犯依赖评印体系进行工作,False,0.7
resource_role_relation_1540,detailed_91,detailed_61,依赖,0.6,遗械猎人依赖评印体系进行工作,False,0.7
resource_role_relation_1541,detailed_92,detailed_61,依赖,0.6,考古学者依赖评印体系进行工作,False,0.7
resource_role_relation_1542,detailed_32,detailed_62,依赖,0.6,评印院执事依赖链法解释权进行工作,False,0.7
resource_role_relation_1543,detailed_33,detailed_62,依赖,0.6,链算所监理依赖链法解释权进行工作,False,0.7
resource_role_relation_1544,detailed_34,detailed_62,依赖,0.6,宗匠依赖链法解释权进行工作,False,0.7
